CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
11,서울,11500,강서구,화곡와이어주짓수,0263692310,07718,서울특별시 강서구 화곡로 128,2층(화곡동),03,기타종목,126.8360673,37.5402441,장애인강좌,,
11,서울,11650,서초구,키덜트골프클럽,025859710,06725,서울특별시 서초구 남부순환로333길 32,B02(서초동),02,골프,127.0208512,37.4838565,장애인강좌,,
11,서울,11110,종로구,클래식바디짐,027471622,03095,서울특별시 종로구 지봉로 87,"지하1층 클래식바디짐(창신동, 창신3동주민센터)",25,헬스,127.0150474,37.5779055,장애인강좌,,
11,서울,11590,동작구,동작구시설관리공단(동작구민체육센터),028490100,07062,서울특별시 동작구 여의대방로16길 53,동작구민체육센터(신대방동),12,수영,126.9167552,37.4947228,장애인강좌,,
11,서울,11590,동작구,동작삼일수영장,025353341,07001,서울특별시 동작구 사당로27길 지하 103,동작삼일수영장(사당동),12,수영,126.9574842,37.4949915,장애인강좌,,
11,서울,11590,동작구,동작아동발달센터,0263985999,07060,서울특별시 동작구 보라매로 89,"2층,3층 동작아동발달센터(신대방동)",03,기타종목,126.9276576,37.4973748,장애인강좌,,
11,서울,11350,노원구,동천재활체육센터,029499114,01747,서울특별시 노원구 노원로18길 41,동천재활체육센터(하계동),21,탁구,127.0728729,37.6445781,장애인강좌,,
11,서울,11380,은평구,크로스 복싱 클럽,023077982,03449,서울특별시 은평구 은평로 46,크로스 복싱클럽 5층(신사동),76,복싱,126.9131123,37.5983117,장애인강좌,,
11,서울,11110,종로구,홍핏,027478296,03041,서울특별시 종로구 사직로 119,목천빌딩(내자동),25,헬스,126.9719072,37.5763111,장애인강좌,,
11,서울,11740,강동구,둔촌탁구교실,024773959,05371,서울특별시 강동구 명일로 113,"상가지층 둔촌탁구교실(둔촌동, 둔촌하이츠아파트)",21,탁구,127.1422309,37.5294404,장애인강좌,,
11,서울,11530,구로구,드라코짐,,08368,서울특별시 구로구 서해안로 2118,"골든클래스 503,504(항동)",25,헬스,126.8247767,37.4812105,장애인강좌,,
11,서울,11305,강북구,드림유어바디,,01205,서울특별시 강북구 도봉로15길 11,"3,4층(미아동)",79,필라테스,127.0291318,37.6163599,장애인강좌,,
11,서울,11350,노원구,강무관대호무술체육관,029770505,01790,서울특별시 노원구 공릉로70길 8-3,2층(하계동),76,복싱,127.0700587,37.6391790,장애인강좌,,
11,서울,11710,송파구,코치짐 송파점,024163040,05645,서울특별시 송파구 오금로 247,건양빌딩b1(방이동),25,헬스,127.1208949,37.5063635,장애인강좌,,
11,서울,11305,강북구,강북문화예술회관,029443061,01036,서울특별시 강북구 삼각산로 85,강북문화예술회관(수유동),12,수영,127.0133421,37.6408544,장애인강좌,,
11,서울,11470,양천구,코리안탑팀,0226475104,08009,서울특별시 양천구 신목로 80,3층(신정동),76,복싱,126.8743889,37.5218662,장애인강좌,,
11,서울,11170,용산구,디아필라테스,027900810,04387,서울특별시 용산구 서빙고로 17,"용산센트럴파크 해링턴스퀘어 Mall B동, 2층 97호(한강로3가)",79,필라테스,126.9678526,37.5257665,장애인강좌,,
11,서울,11170,용산구,디아필라테스,027900810,04387,서울특별시 용산구 서빙고로 17,용산센트럴파크 해링턴스퀘어 Mall B동 2층 97호 디아필라테스(한강로3가),79,필라테스,126.9678526,37.5257665,장애인강좌,,
11,서울,11500,강서구,디어필라테스,,07623,서울특별시 강서구 공항대로 38-4,4층(공항동),79,필라테스,126.8117603,37.5608514,장애인강좌,,
11,서울,11320,도봉구,디짐 D Gym PT,029559682,01337,서울특별시 도봉구 마들로 624,2층 헬스장(방학동),25,헬스,127.0466493,37.6657881,장애인강좌,,
11,서울,11380,은평구,스마트댄스아카데미,023836111,03336,서울특별시 은평구 서오릉로 160,3층 3호(갈현동),07,댄스,126.9156328,37.6126825,장애인강좌,,
11,서울,11500,강서구,강서구민올림픽체육센터,0236611999,07576,서울특별시 강서구 화곡로65길 62,강서구민올림픽체육센터(등촌동),25,헬스,126.8506012,37.5596750,장애인강좌,,
11,서울,11680,강남구,뛰어놀자사회서비스센터,0286152159,06335,서울특별시 강남구 개포로109길 9,"대치종합상가 2층 201호(개포동, 대치아파트)",21,탁구,127.0755080,37.4946695,장애인강좌,,
11,서울,11740,강동구,라비필라테스,,05415,서울특별시 강동구 아리수로93나길 54,경서프라자 504호(강일동),79,필라테스,127.1748530,37.5722002,장애인강좌,,
11,서울,11260,중랑구,라인점핑,0269567372,02037,서울특별시 중랑구 공릉로2길 46,2층 라인점핑(묵동),03,기타종목,127.0804153,37.6120269,장애인강좌,,
11,서울,11440,마포구,라인필라테스애오개점,023627200,04206,서울특별시 마포구 마포대로 204,201호 라인필라테스(아현동),79,필라테스,126.9565447,37.5520276,장애인강좌,,
11,서울,11740,강동구,코리아탁구체육관,024728500,05310,서울특별시 강동구 구천면로 304,5층 코리아탁구체육관(천호동),21,탁구,127.1348298,37.5467197,장애인강좌,,
11,서울,11320,도봉구,랠리포인트짐,,01400,서울특별시 도봉구 도봉로136가길 73,"103동 203호 랠리포인트짐(창동, 북한산한신휴플러스아파트)",25,헬스,127.0427822,37.6559538,장애인강좌,,
11,서울,11440,마포구,런공덕,0282631157,04148,서울특별시 마포구 백범로 178,지하1층 런공덕(공덕동),03,기타종목,126.9501050,37.5438694,장애인강좌,,
11,서울,11110,종로구,런광화문,0282631157,03173,서울특별시 종로구 새문안로3길 30,지하1층 런광화문(내수동),03,기타종목,126.9733705,37.5727373,장애인강좌,,
11,서울,11500,강서구,런마곡,,07803,서울특별시 강서구 마곡동로4길 23,지하1층 런마곡(마곡동),25,헬스,126.8361991,37.5596431,장애인강좌,,
11,서울,11620,관악구,런서울대입구,0282631157,08788,서울특별시 관악구 남부순환로 1832,지하1층(봉천동),03,기타종목,126.9535153,37.4807107,장애인강좌,,
11,서울,11500,강서구,코끼리아동청소년발달센터(강서지점),0226667942,07631,서울특별시 강서구 공항대로 190,푸리마타워 5층 501호 코끼리아동청소년발달센터(마곡동),03,기타종목,126.8286371,37.5590423,장애인강좌,,
11,서울,11545,금천구,코끼리아동청소년발달센터,028932808,08584,서울특별시 금천구 시흥대로 399,5층 515호 코끼리아동청소년발달센터(독산동),03,기타종목,126.8970019,37.4693592,장애인강좌,,
11,서울,11440,마포구,런합정,,04072,서울특별시 마포구 독막로 18,지하2층 런합정(합정동),03,기타종목,126.9152457,37.5483282,장애인강좌,,
11,서울,11230,동대문구,레전드복싱체육관,0222440012,02637,서울특별시 동대문구 장한로26길 24,2층(장안동),76,복싱,127.0729639,37.5714899,장애인강좌,,
11,서울,11410,서대문구,커브스아현클럽,023933031,03758,서울특별시 서대문구 북아현로 2,4층커브스(북아현동),25,헬스,126.9564199,37.5577270,장애인강좌,,
11,서울,11440,마포구,커브스망원클럽,023329930,03996,서울특별시 마포구 월드컵로 94,9층 커브스망원클럽(서교동),14,에어로빅,126.9094796,37.5571205,장애인강좌,,
11,서울,11500,강서구,커브스까치산클럽,0220653360,07760,서울특별시 강서구 강서로 36,3층 커브스까치산(화곡동),25,헬스,126.8473882,37.5311832,장애인강좌,,
11,서울,11500,강서구,리베로탁구장,0226548062,07668,서울특별시 강서구 등촌로39길 6,지하리베로탁구장(등촌동),21,탁구,126.8620485,37.5455957,장애인강좌,,
11,서울,11260,중랑구,커브스 면목클럽,024371330,02238,서울특별시 중랑구 면목로 305,6층(면목동),25,헬스,127.0874615,37.5797018,장애인강좌,,
11,서울,11560,영등포구,캐롬빌리지,07042333949,07333,서울특별시 영등포구 여의대방로65길 6,센터빌딩 지하2층(여의도동),03,기타종목,126.9305418,37.5191892,장애인강좌,,
11,서울,11140,중구,충무스포츠센터,0222808400,04569,서울특별시 중구 퇴계로 387,충무스포츠센터(흥인동),03,기타종목,127.0148052,37.5659304,장애인강좌,,
11,서울,11230,동대문구,최강합기도,0222471230,02643,서울특별시 동대문구 장한로12길 48,2층(장안동),75,합기도,127.0701993,37.5649265,장애인강좌,,
11,서울,11170,용산구,마블복싱스퀘어,027978865,04426,서울특별시 용산구 이촌로 274,B1 마블복싱스퀘어(이촌동),76,복싱,126.9771184,37.5186983,장애인강좌,,
11,서울,11590,동작구,동작구시설관리공단 사당종합체육관,025955556,06989,서울특별시 동작구 사당로27길 232,사당종합체육관(사당동),25,헬스,126.9697426,37.4928063,장애인강좌,,
11,서울,11590,동작구,동작구시설관리공단(흑석체육센터),028232273,06904,서울특별시 동작구 현충로 73,흑석체육센터(흑석동),03,기타종목,126.9634690,37.5100566,장애인강좌,,
11,서울,11740,강동구,오늘의 GYM,,05415,서울특별시 강동구 아리수로93나길 26,201호(강일동),25,헬스,127.1733282,37.5717707,장애인강좌,,
11,서울,11200,성동구,마요재활트레이닝센터,,04716,서울특별시 성동구 독서당로59길 84,신동아 상가  205호(행당동),25,헬스,127.0336747,37.5552743,장애인강좌,,
11,서울,11500,강서구,현대태권도,0236635673,07534,서울특별시 강서구 양천로 507,"상가3층 현대태권도(가양동, 강나루현대아파트)",22,태권도,126.8569328,37.5608928,장애인강좌,,
11,서울,11290,성북구,청마검도관,0319295977,02803,서울특별시 성북구 종암로 113,지층 청마검도관(종암동),01,검도,127.0336637,37.6001446,장애인강좌,,
11,서울,11440,마포구,마크짐 망원점,023323630,03962,서울특별시 마포구 월드컵로 155,6층(망원동),25,헬스,126.9049244,37.5613848,장애인강좌,,
11,서울,11260,중랑구,천마유도체육관,024338031,02237,서울특별시 중랑구 면목로39길 23,지층(면목동),17,유도,127.0860682,37.5798103,장애인강좌,,
11,서울,11200,성동구,마장국민체육센터,0222047641,04759,서울특별시 성동구 마조로11길 6,마장국민체육센터(마장동),25,헬스,127.0407835,37.5621277,장애인강좌,,
11,서울,11440,마포구,마크짐휘트니스,023323630,03962,서울특별시 마포구 월드컵로 155,6층 마크짐(망원동),25,헬스,126.9049244,37.5613848,장애인강좌,,
11,서울,11440,마포구,마포구민체육센터,023247800,03954,서울특별시 마포구 월드컵로25길 190,1층 관리사무실(망원동),25,헬스,126.8969649,37.5567653,장애인강좌,,
11,서울,11440,마포구,마포구청 당구아카데미,0231539874,03937,서울특별시 마포구 월드컵로 212,11층 생활체육과(성산동),03,기타종목,126.9014910,37.5663245,장애인강좌,,
11,서울,11440,마포구,마포문화재단 마포아트센터,0232748500,04136,서울특별시 마포구 대흥로20길 28,마포아트센터(대흥동),12,수영,126.9455362,37.5498966,장애인강좌,,
11,서울,11440,마포구,마포장애인종합복지관,023066212,03965,서울특별시 마포구 성산로 128,마포장애인종합복지관(성산동),03,기타종목,126.9082019,37.5637955,장애인강좌,,
11,서울,11440,마포구,마포푸르메스포츠센터,0260709270,03918,서울특별시 마포구 월드컵북로 494,지하1층 마포푸르메스포츠센터(상암동),12,수영,126.8805264,37.5846589,장애인강좌,,
11,서울,11410,서대문구,매직짐,023798815,03628,서울특별시 서대문구 통일로 484,유진상가2층 매직짐(홍제동),25,헬스,126.9429917,37.5915888,장애인강좌,,
11,서울,11320,도봉구,챔피언탁구클럽,029990779,01381,서울특별시 도봉구 우이천로32길 38,동주빌딩 3층(좌측) 챔피언탁구클럽(쌍문동),21,탁구,127.0252610,37.6492222,장애인강좌,,
11,서울,11500,강서구,거북이스포츠클럽,0236658910,07572,서울특별시 강서구 화곡로 376,3층(등촌동),03,기타종목,126.8532809,37.5569895,장애인강좌,,
11,서울,11410,서대문구,헬스보이짐  프리미엄 신촌점,023632003,03779,서울특별시 서대문구 신촌로 109,지하4층 헬스보이짐(창천동),25,헬스,126.9381006,37.5557525,장애인강좌,,
11,서울,11740,강동구,멘토태권키즈짐,024278585,05285,서울특별시 강동구 상일로12길 99,리엔프라자 303(강일동),22,태권도,127.1729373,37.5568528,장애인강좌,,
11,서울,11305,강북구,모던폴스튜디오,,01205,서울특별시 강북구 도봉로 63,지하1층(미아동),03,기타종목,127.0297051,37.6147772,장애인강좌,,
11,서울,11410,서대문구,거산MMA태권도장,0232751212,03619,서울시 서대문구 세검정로 89,MKA빌딩 2층,03,기타종목,126.9486773,37.5957705,장애인강좌,,
11,서울,11320,도봉구,모두모아발달체육센터,029981253,01453,서울특별시 도봉구 도봉로 508,우덕빌딩 4층 모두모아발달체육센터(창동),03,기타종목,127.0362918,37.6506650,장애인강좌,,
11,서울,11470,양천구,목동문화체육센터,0220621862,07953,서울특별시 양천구 목동중앙본로 73,목동문화체육센터(목동),03,기타종목,126.8691104,37.5428045,장애인강좌,,
11,서울,11470,양천구,목동클라이밍센터,023648848,07947,서울특별시 양천구 공항대로 596,호용빌딩 지층 목동클라이밍센터(목동),03,기타종목,126.8709200,37.5472967,장애인강좌,,
11,서울,11320,도봉구,창동문화체육센터,029015024,01412,서울특별시 도봉구 노해로69길 132,3층사무실(창동),25,헬스,127.0507056,37.6581175,장애인강좌,,
11,서울,11320,도봉구,창동 와우필라테스,029046668,01414,서울특별시 도봉구 마들로11가길 6-25,"2층 와우필라테스(창동, 월가타워)",79,필라테스,127.0490676,37.6522164,장애인강좌,,
11,서울,11710,송파구,무브웰,024008594,05855,서울특별시 송파구 법원로 90,파트너스2 302호(문정동),79,필라테스,127.1213418,37.4833873,장애인강좌,,
